Sessao; Data; Tipo do Objeto; Pontos; Membro 
2;8/18/2023 11:39:26 AM;Alvo;25;Right_Arm
2;8/18/2023 11:39:34 AM;Alvo;1.333333;Right_Arm
2;8/18/2023 11:39:39 AM;Alvo;1.333333;Right_Arm
2;8/18/2023 11:39:45 AM;Alvo;1.333333;Right_Arm
2;8/18/2023 11:39:47 AM;Obstaculo;1.333333;Left_Arm
